gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_00392.t1	1.737993869	1.680747425	1.160487831	1.702152179	1.582204318	1.546264783	1.523130338	1.592004872	1.543189	1.276663407	1.602395116	2.182854353	1.825606551	1.948720444	1.843473385	1.988255677	2.306574313	1.85460213	1.75914731	1.831844821	2.05090563	3.208272212	2.451406316	2.33300575	2.202373837	2.269362355	3.258597314	2.085842719	2.069320651	2.448118619	2.528931323	2.084822841	3.012073388	2.653209096	2.558865163	2.403646755	2.373194383	2.595694607	2.39290812	2.57710732	3.102278513	2.722024405	2.865675376	2.936392954	3.003406146	3.096707144	2.589909666	1.614634469	2.946755186	2.833873749
Pame_00393.t1	3.897956754	4.735684634	4.222348625	4.395467301	4.058965822	4.930950179	4.087581647	4.223561561	4.335490402	3.977920979	3.830265467	3.722050643	3.67648181	2.930449716	3.627420069	3.881459065	3.020054095	3.01387491	3.451180774	3.258625955	4.155951571	3.759550017	3.707701473	3.779564409	3.514400039	4.155676384	3.635081054	3.52392572	3.418820062	3.667755908	3.970052957	4.1654457	3.774397018	2.953226121	4.154534604	3.897559913	4.381975479	4.671559465	3.661555799	3.612423275	3.480071198	3.216340004	3.211879731	3.45824156	3.308314272	3.626205483	4.296545508	2.869749038	3.927498283	3.904898301
Pame_00401.t1	3.653197629	3.521653828	3.619096029	3.178330615	3.269841069	3.428974475	3.737405549	3.104861638	3.383118111	3.392611428	3.134917472	3.152817806	3.066040956	3.167953575	3.317590611	3.229920104	3.262251231	3.470901235	3.399552571	3.066568	3.632349656	3.520032448	3.267892308	3.219005845	3.308960757	3.410217618	3.399891578	3.358829456	3.623972181	3.31026013	3.412177228	3.755037107	3.593114696	3.528996314	3.742857775	3.397067739	3.560812761	3.792303567	3.692326759	3.574113621	3.687060688	3.964241508	3.516469071	3.85941303	3.957561773	3.625971791	3.580652028	4.418507063	3.628656962	4.11027136
Pame_00402.t2	2.45621476	4.156412797	2.527645897	3.902015677	2.741915635	4.527032791	2.798564856	3.327570967	3.714113608	2.837222723	3.568530758	3.611609136	3.668765877	3.34654139	3.37125217	3.966707314	3.469508326	3.753786359	3.630393822	3.132045399	3.667074631	3.69882966	3.288528368	3.558377853	4.182048661	3.52992087	3.115657543	3.886647689	3.547474507	3.547573216	3.180092151	4.12665079	3.318704401	4.191112528	3.855082746	3.329064739	3.840130847	4.121860871	4.01352479	3.903925216	2.89910214	3.415459877	3.349387926	4.412456374	2.476075747	3.013337191	3.85202881	1.608075883	3.729128546	3.515056395
Pame_00407.t1	3.831938028	2.784277824	3.223841087	2.950483345	3.347389279	2.705763416	3.524339547	2.939585796	2.585303898	3.217812331	0.779962298	2.73607662	2.960671095	2.278906588	2.16539746	3.476187241	2.823696379	2.985773642	2.459678167	2.454607584	2.693455734	3.319087519	3.14164859	2.94166412	3.339837179	3.188487965	3.244876406	3.20196627	3.578878348	3.035252632	2.839490031	2.970319906	2.808475667	3.020151908	3.749158796	2.457759747	3.178191958	3.620774066	3.591607615	3.225350518	3.562962829	2.905697474	3.767453527	3.986865972	3.253158797	3.819494477	2.968512898	4.230694897	3.625001567	3.795112351
Pame_00417.t1	2.269161846	2.859941727	3.084268405	2.611977326	2.095087245	3.394611544	3.066919255	2.46364338	2.53741287	2.603250083	2.635303987	3.160098922	2.806342619	3.081769099	3.133772287	3.508935662	3.035520102	3.013592677	2.419010256	2.457061029	3.133987592	3.57167681	2.830139693	3.422888255	3.389734749	3.011134204	3.420458148	3.436035211	3.675341728	3.017277004	2.864738845	2.995517081	3.306813427	4.039015531	3.520962765	3.46640525	2.734536215	3.1524252	3.458200868	3.565877402	3.813381028	3.49656461	3.559283776	4.31741985	3.541378543	3.10729618	3.181053241	3.547153659	3.353590066	3.638768944
Pame_00419.t1	2.161326615	2.824140547	2.892023748	2.2801041	1.830587966	3.15338057	2.609927489	2.300416628	2.530635121	2.129932496	3.370804561	3.462484277	3.430614459	2.930114716	3.194400716	3.844897797	3.346878904	3.203061736	2.692699463	3.012443527	3.550371251	3.450821944	3.245539777	3.399105453	3.897472787	3.534061602	3.647682908	3.755176012	3.596625108	3.696316602	3.225944289	3.457817521	3.724562965	4.455471894	3.714597218	3.882877774	3.646496789	3.666961054	3.737967919	3.771790522	3.6847963	4.01995094	3.73911361	4.567046454	4.142527803	3.612199138	3.782481956	3.531219246	3.864602175	4.032012656
Pame_00432.t1	4.327227468	4.791246256	4.33346667	3.242960658	4.075481289	4.675471585	4.120990527	3.614368268	3.516242127	4.269152867	1.173843805	2.030982233	1.288169538	1.281739787	0.630219997	0.463535621	1.159112461	0.773675691	1.052248938	1.008135459	1.090318247	1.463941509	1.98153486	1.589725142	1.030978703	2.000818497	1.35767586	1.668990471	1.27488185	1.320779252	2.52681251	1.613946486	2.485024878	2.302933144	2.555892214	2.404810499	2.135226204	2.84721724	1.520105387	2.45172017	2.683689718	2.103383495	1.009705472	1.440144275	1.672900504	2.372116318	1.887396592	1.076593298	2.28192669	2.447005178
Pame_00433.t1	3.862739009	3.840775406	4.531974014	3.651820923	4.249885213	4.065891075	4.238886194	4.057840137	3.75346548	4.239123042	2.494615295	4.026375154	3.386965414	3.298494097	1.471052161	2.668001089	2.79905414	2.487869611	2.446219169	2.380826401	3.043181746	3.848407615	4.067931218	3.43968962	2.940905296	4.120310464	3.42534382	3.122387796	3.645886076	3.091332556	3.991145392	2.8637363	4.512713603	3.741197299	4.952687673	3.979421765	4.566577729	5.094278303	3.35908256	3.609790415	4.58857673	4.585070699	3.895360793	3.557740917	3.570438643	4.304357711	4.420556509	2.729343937	4.114183761	3.769729431
Pame_00435.t1	2.102826072	4.983718732	2.612944555	2.247891066	2.464608153	5.184760319	2.599979472	2.232074351	2.363042084	2.307157448	2.46835132	2.792765832	2.643057293	2.178121827	1.783335115	2.074049813	2.988766475	1.175888622	1.445276453	2.144349891	1.593057313	3.023053041	3.017059596	2.558056971	2.096599207	2.686016373	2.287002353	2.639032997	2.923172005	2.569194551	3.434334655	2.106184139	3.092993871	3.37782618	3.837569909	2.9052835	3.437937458	3.833112729	3.532516454	2.657370189	3.157834388	3.070001122	3.489080459	2.62166744	3.618720257	3.953172099	3.30179394	3.377129303	4.157359063	4.260364454
Pame_00436.t1	2.794455377	3.307518873	4.48314505	4.820025748	5.015203163	3.393418946	4.269803675	5.078421972	4.656559294	4.853621456	1.88770852	3.937645707	4.380099101	3.943508801	3.31914823	4.340070843	3.830387173	2.789627018	3.816497311	3.640065583	3.472474774	3.609376749	4.141743401	4.269841069	4.581037846	4.284839828	4.024426069	4.549570606	4.612995257	3.364768513	4.316572983	3.907794401	4.271799151	3.15258258	5.219675795	4.19639459	4.822403848	4.805612331	3.50432801	5.066226994	4.333516762	3.374050412	3.694289625	3.86533489	2.18522591	3.286904798	4.472793175	0	3.732952934	3.404157882
Pame_00437.t1	4.325515941	3.50839062	4.597698019	4.144739806	4.19573342	3.108823837	4.693397745	3.965821217	4.125700689	4.746312766	3.521201533	5.60509129	5.965964322	6.251340383	5.081646406	3.164314848	5.097673997	4.806736492	2.691074037	5.039076964	4.486759416	5.634270891	4.596428322	5.341715394	0	6.091799254	5.137478932	5.802177704	6.468004885	6.221016697	3.836398833	4.540132689	4.663782941	3.885535319	5.724118166	3.67949136	5.011763972	5.768880356	4.339963989	0	3.934507066	5.74734443	4.706751554	4.82522594	4.01180869	5.297294148	5.431619617	0	5.371457801	5.053224314
Pame_00439.t1	4.818630746	5.805377591	5.336658297	5.804776378	5.202260984	6.078014139	5.190875565	5.619145929	5.84670642	5.093898163	6.415988463	5.785916672	5.865990552	6.379080266	5.196241131	5.678474789	5.591511875	6.070803614	6.327281369	5.568828651	6.65464462	5.954289384	6.045482288	5.835044854	5.779180911	6.597683123	5.913985607	5.799374884	6.411699098	5.919554611	6.276714393	7.488057025	6.75116911	5.330207005	6.70348835	6.039809565	6.114585662	6.838283698	6.398883894	6.901361706	6.42257782	7.073531066	6.683331524	6.18300408	6.745613825	5.570569186	6.510211903	7.196616879	6.719635239	6.8474583
Pame_00458.t1	9.146675585	8.567910456	9.42952391	10.24793938	9.958401913	8.29631515	9.435557758	10.15331135	10.12306088	9.839199063	9.301628798	7.226450728	7.133378574	7.827457035	6.879472976	8.042578679	6.390105313	7.900933207	6.208854718	6.541565947	5.931810682	7.378832379	7.435761924	8.518582347	8.285013749	8.066035358	5.72234033	7.091297854	7.772730248	6.193598294	7.043956873	7.804711855	8.94705536	5.561707994	7.337122335	7.326860883	7.680535344	8.430544547	8.605875788	7.746225417	8.18875202	9.278133471	8.534999255	7.928678255	5.564990848	6.586273855	7.996411345	0.303999291	7.28182805	6.930145948
Pame_00459.t1	3.293017272	3.421959778	3.057807219	2.909642555	2.920908744	3.327047781	3.180462979	2.996750279	2.937338742	3.010038611	1.427525723	2.789422529	2.911933129	2.57881798	1.969992197	2.946466997	2.678626334	2.362618569	2.496533933	2.557873227	2.275173961	2.977585834	3.240047139	3.256070145	3.337789575	2.979873526	3.202561906	3.279755052	3.054001014	2.535916086	3.260340364	3.171073891	3.324014166	3.597423907	3.74091677	3.204256554	3.291274966	3.535007812	2.967085586	3.287775164	3.425306218	3.616192996	3.401432506	4.057788161	2.937103295	3.688874118	3.079599981	3.551762085	3.440763546	3.598067392
Pame_00460.t1	1.515404647	1.68707861	1.280332792	1.692739629	0.98993318	1.951427404	1.755468738	1.592153217	1.73136574	1.215181565	0.879548159	1.500990662	2.01711306	1.521809586	1.402967698	1.757245183	1.454407548	1.578223829	1.742786651	1.402591215	1.967198125	1.500057573	1.414292516	1.493201546	1.986512876	1.543629506	1.482817313	1.614276382	1.407472404	1.594605874	1.306157228	1.517714105	1.35744503	1.388211584	1.885152622	1.757083002	1.939207768	1.829066112	2.06547236	2.145915439	2.03527199	2.054306714	1.8272337	1.978122395	1.546911741	1.79033833	1.910517776	1.109367246	2.308206496	2.283237293
Pame_00462.t1	4.269811154	3.72367869	3.629624732	3.393410709	3.889269098	3.358929297	3.985919334	3.863571785	3.836762372	3.854933194	2.398076692	3.434446754	3.887934626	3.707105085	3.083306991	4.046237842	3.659285248	3.049421666	3.638618366	3.416033066	3.70947813	3.48677872	3.375513531	3.777083004	3.94809619	3.958582874	3.706221094	3.832859641	3.694222753	3.575324434	3.573919797	4.480672277	4.092799417	4.088082218	4.410218975	4.257817758	3.274202014	3.910588769	3.776840943	4.523298483	4.266734078	4.094514784	4.574240804	4.997369193	3.44858384	4.810895482	4.355030364	4.00604663	4.301887567	4.154971988
Pame_00463.t1	5.503218327	5.151627493	4.854215128	4.804704112	4.538308456	5.059666766	5.180410464	4.883044014	4.76670646	5.271209017	3.329707734	7.26836889	5.278605567	5.703369297	4.680093642	5.719717369	5.799095079	5.310540077	5.655638049	5.233539152	5.424485452	5.98972941	5.945268244	5.626009769	6.084957166	5.949173047	5.933957337	6.249208286	6.186298496	5.919769108	5.790732947	6.06696746	6.353176826	6.191434341	6.194429872	6.022079245	5.533011954	6.075301576	6.326682948	6.418220313	6.167251536	6.026868652	6.507618652	6.59129045	6.458731414	6.50929363	5.794865501	6.9440385	6.15607903	6.349043212
Pame_00464.t1	4.173687129	3.682842935	3.872326437	3.463373965	3.764006378	3.43082451	3.866294777	3.630137504	3.729444007	3.654825034	1.996912939	3.387430097	3.172580321	3.268015119	2.689314818	3.295298381	3.285971786	2.623703016	2.906299932	3.06413614	3.243521331	3.434633565	2.903690036	3.565450949	3.400973678	3.518749135	3.18706301	3.192391457	3.008750405	3.178593548	3.401186723	3.358158513	3.480639967	3.807973087	3.764749537	3.720245627	3.511265613	3.733603808	3.163651688	3.836853242	4.072748952	3.743385708	4.042460487	4.264393806	3.170516385	4.086868668	3.371603467	2.237826781	3.635185558	3.482861187
Pame_00465.t1	2.909502393	2.165664369	3.083339333	2.838917489	2.644933769	3.107716321	1.549580463	2.819915423	2.604818579	3.332959936	0	0	2.408037903	3.237351092	2.309275158	1.897782545	2.89682208	2.817766497	3.313872722	1.168539349	2.76988385	2.250840334	1.769060794	1.988110221	2.027228379	2.994208594	2.716073422	3.247353358	1.86709782	2.148605516	2.483601694	1.180688929	2.37790945	2.852216624	2.621057848	2.243979763	2.158950947	3.425722468	2.753576726	2.804243592	2.957179138	2.39456353	2.259612968	2.935069319	1.848894304	2.204873149	3.521691513	1.854067481	2.301613984	2.470203647
Pame_00466.t1	2.719717916	2.531653441	1.960370844	2.394569017	2.55643432	2.294891252	2.305156314	2.38202253	2.535104887	2.46442257	0.753114142	2.697017585	2.866751735	2.504569548	2.321783818	3.214432589	2.777253474	2.433576428	2.854296925	2.474181618	2.913976994	2.59073135	3.074496873	3.076995121	3.345752605	3.121119868	2.923913597	3.284337931	2.734984857	2.984211995	3.134404962	3.064286203	3.320708502	2.625183972	3.716299552	2.835988731	3.046684873	3.649040566	3.2913457	3.521892482	3.352703449	3.607247449	3.376484878	3.715926308	3.559565231	2.995835426	3.256695183	4.056886948	3.778292696	4.06580493
Pame_00467.t1	1.712569369	2.158094619	1.115792356	0.61803187	0.738785992	2.449151948	1.224614521	0.840612279	1.069791516	0.987938564	2.062550035	2.294682499	2.0272213	2.154790571	1.932938015	1.784637986	1.933266694	2.26714923	1.509315802	1.364225023	2.780001367	2.620105432	1.843027088	2.346820766	1.828745303	2.801160726	2.496684758	1.729370043	1.915884158	2.269215717	2.223425639	2.843959732	2.985782748	4.937791634	2.896552803	2.702422615	2.55847092	2.880038959	2.959738631	1.841220387	3.11048853	3.48234493	2.976519446	4.850099304	3.551848199	3.444880381	2.527803511	2.223280436	3.445354595	3.307018975
Pame_00479.t1	2.301935841	2.376151442	1.566820024	0	1.963366843	2.479346986	2.173824621	1.380009029	0.944005317	2.219955301	1.180377044	2.380444095	1.551132068	1.540354666	0	1.792288989	0.97436264	2.423559347	2.010493419	1.699027405	2.053639649	1.097806289	2.098395975	0.923980511	2.234222319	1.820084993	1.006951443	1.071419456	1.132747916	3.225191624	2.049864228	2.148735659	2.255014214	2.454328579	2.176124867	1.694042184	1.629762266	3.123472522	2.053907206	2.088012658	3.193038384	0	1.095708421	2.198506726	1.753373481	2.097216361	0	0	1.125439509	2.842095853
Pame_00481.t1	2.203645958	1.720926328	1.822183554	1.946539985	1.2950647	1.679158026	2.095418122	1.911281242	2.069451271	1.572797527	0.834717687	1.372901965	1.348753645	1.350548165	1.518892621	1.566357315	1.465415557	1.480973368	1.486055293	1.386943348	1.32785404	1.672990994	1.557586541	1.605627077	1.806192054	1.616282408	1.692279886	1.727998848	1.452342401	1.559594597	1.701753082	1.996782812	1.430590375	1.9674158	1.768014897	1.636162884	1.625943746	1.794544793	1.544613972	2.30755093	1.768315617	1.748250825	1.960085363	2.226046053	1.26756576	1.783465036	1.669956505	1.520316636	1.915540022	1.839661346
Pame_00485.t2	2.851633122	2.838215613	2.874716322	2.741149828	2.672701408	2.964406026	2.679824616	2.87052649	2.978788697	2.676463757	1.383043439	1.432670839	1.68033336	1.281674514	0.902533624	1.676312548	1.392614175	0.818499659	1.234777203	1.372422827	1.494215898	1.717692872	1.214448132	1.503348735	1.830194467	1.481805243	1.687428036	1.691556497	1.429101724	1.24895374	1.179440984	1.71009779	1.709180334	2.013762381	1.883491789	1.595694607	1.877720696	1.997165929	1.802404176	2.366820164	1.988597441	1.620478498	2.032308943	2.230584238	1.121187851	1.788543731	1.690613762	0.968382765	1.784395096	1.337163021
Pame_00486.t1	4.941773028	4.497733703	4.699079615	3.984224757	4.298782933	4.562743082	4.678877561	4.147900915	4.258338011	4.208969787	4.175085418	3.953404938	4.064615597	4.404889501	4.241435989	4.34848739	4.158215828	4.350468959	4.347105759	4.073040419	4.536917015	4.568348344	4.436461703	4.533021301	4.35724232	4.290527618	4.363570602	4.466248616	3.967758848	4.354198242	4.360329157	4.498812516	4.280050635	5.037628215	4.43347361	4.579910243	4.483706161	4.603139678	4.618221033	4.51929657	4.828220282	4.744085729	4.812190144	5.081978676	4.471174451	5.241634287	4.439363828	4.369613049	4.814227396	4.614061958
Pame_00489.t1	0	0	0	0	0	0	0	0	0	0	5.86273653	4.721214053	5.414030643	4.00946363	6.005186622	5.78233517	5.951424606	5.7250049	6.053104818	4.550469761	4.86990101	5.245807473	5.766573961	5.126291478	5.65090239	4.522426171	5.117865397	5.061737322	5.144780586	4.959895319	5.079237291	5.418308031	5.529689786	4.472312298	5.146923992	5.667051917	5.445240029	5.055482013	4.943204019	4.417022094	5.995448338	5.115191425	6.019512893	6.286480138	5.726528808	6.204332469	5.401995599	0.967952099	5.001757214	4.802327655
Pame_00491.t1	7.652579708	6.768872419	7.282551005	6.382736412	6.861273048	6.615177908	7.423670605	6.641901457	6.765123626	6.949149696	6.464733605	6.295800152	6.072909695	6.270072889	6.019855337	6.601115578	6.272323719	6.401181602	6.472835406	6.345037928	6.773811758	6.53947834	6.645195831	6.728641622	6.732228491	6.75575553	6.869007702	6.427825711	6.705328266	6.790146456	6.513441792	6.735684634	7.007509487	7.170986595	7.045825175	6.843418611	6.901856435	7.061246968	6.944132231	7.013473426	7.329231256	7.198729869	7.358334718	7.772327772	7.013730228	7.359609017	6.769745297	7.406528167	7.170976583	7.267067558
Pame_00493.t1	4.665847521	4.279248411	4.202127743	3.56883473	3.923710172	3.898285759	4.491461913	3.793583802	3.831380723	4.092072095	1.367091446	3.151240247	2.736500972	2.863084074	2.196522066	3.221539949	3.340859892	2.903877027	2.902282007	2.782561633	2.985560541	3.03388459	3.561985922	3.315815449	3.522131097	3.355468798	3.061363199	3.463269325	3.253538543	3.911317679	2.962210288	3.98494474	3.671655699	3.958350869	3.001321264	3.537954511	3.435520588	3.921883771	3.556993385	3.98922077	4.139993302	3.693319679	4.481047016	4.837731362	3.10203154	4.373369806	3.576002045	4.150259084	4.02453245	3.885086225
Pame_00497.t1	5.115478605	4.091141263	5.378958928	5.029739983	5.01596582	3.573519952	5.307282791	5.12309503	5.020502201	5.18730456	5.45310598	5.510626517	5.665139754	5.90748919	6.782133315	6.075793593	5.343635224	5.598639139	5.709370599	6.180360732	6.223966933	5.285124751	5.510825869	5.370443305	5.701909408	5.352987988	5.792446739	5.586677687	6.061750281	6.188274311	5.542007259	5.202836912	5.178443762	5.556141216	5.556300652	6.024472612	5.440527032	4.427089874	5.176131252	5.501521946	6.571405293	5.172251474	5.250290837	6.143407705	4.644277395	5.465540285	5.836244806	0.554910997	5.298016731	4.996171784
Pame_00499.t1	4.54553599	3.958323026	4.266666623	3.845680725	3.892915547	4.149885286	4.485349538	4.056089251	3.829798831	3.973050986	0.930705551	1.948084973	1.863724408	2.649259052	1.859941727	2.469070649	2.739906414	1.903231131	2.647549375	1.87964696	2.513099068	2.377304248	2.821059121	2.345475861	3.063088712	3.132102995	2.53561505	2.708633111	2.816536222	2.547185747	2.154858605	2.549494213	2.481743256	3.07764635	3.10036883	2.47576196	2.578772099	3.275533058	2.930169608	3.260831112	2.884511962	2.986199749	3.527720953	3.617686378	2.908442101	3.252532225	2.922114101	3.702513488	3.366793592	3.414484661
